cusip,issueDate,securityType,securityTerm,auctionDateYear,issueDate,maturityDate,datedDate,maturingDate,auctionFormat,closingTimeCompetitive,offeringAmount,allocationPercentage,totalTendered,totalAccepted,bidToCoverRatio,interestRate,highYield,lowYield,averageMedianYield,highDiscountRate,lowDiscountRate,highInvestmentRate,lowInvestmentRate,highPrice,lowPrice,pricePer100,updatedTimestamp
912810TU2,2023-10-02T00:00:00,Bond,19-Year 11-Month,2023,2023-10-02T00:00:00,2043-08-15T00:00:00,2023-08-15T00:00:00,2023-09-30T00:00:00,Single-Price,01:00 PM,13000000000,16.450000,35570722300,13000007300,2.740000,4.375000,4.5920,4.470000,4.538000,,,,,97.182044,,97.182044,2023-09-19T13:04:40
912796YT0,2023-09-21T00:00:00,Bill,42-Day,2023,2023-09-21T00:00:00,2023-11-02T00:00:00,,2023-09-21T00:00:00,Single-Price,11:30 AM,60000000000,32.490000,185988987000,60002110400,3.100000,,,,,5.285000,5.200000,5.406000,,99.383417,,99.383417,2023-09-19T11:33:30
912797FV4,2023-09-21T00:00:00,Bill,13-Week,2023,2023-09-21T00:00:00,2023-12-21T00:00:00,,2023-09-21T00:00:00,Single-Price,11:30 AM,69000000000,94.990000,198098046900,69733361400,2.860000,,,,,5.315000,5.200000,5.477000,,98.656486,,98.656486,2023-09-18T11:33:55
912797LL9,2023-09-21T00:00:00,Bill,26-Week,2023,2023-09-21T00:00:00,2024-03-21T00:00:00,,2023-09-21T00:00:00,Single-Price,11:30 AM,62000000000,74.560000,190004767700,62658831700,3.050000,,,,,5.300000,5.200000,5.537000,,97.320556,,97.320556,2023-09-18T11:33:56
912797HB6,2023-09-19T00:00:00,Bill,4-Week,2023,2023-09-19T00:00:00,2023-10-17T00:00:00,,2023-09-19T00:00:00,Single-Price,11:30 AM,80000000000,43.400000,213489341100,80510641100,2.660000,,,,,5.285000,5.200000,5.395000,,99.588944,,99.588944,2023-09-14T11:35:28
912797HK6,2023-09-19T00:00:00,Bill,8-Week,2023,2023-09-19T00:00:00,2023-11-14T00:00:00,,2023-09-19T00:00:00,Single-Price,11:30 AM,70000000000,3.860000,194268924100,70447767100,2.770000,,,,,5.295000,5.200000,5.428000,,99.176333,,99.176333,2023-09-14T11:36:38
912797HZ3,2023-09-19T00:00:00,Bill,17-Week,2023,2023-09-19T00:00:00,2024-01-16T00:00:00,,2023-09-19T00:00:00,Single-Price,11:30 AM,50000000000,18.750000,147861325100,50320075100,2.950000,,,,,5.330000,5.200000,5.516000,,98.238139,,98.238139,2023-09-13T11:33:44
912810TT5,2023-09-15T00:00:00,Bond,29-Year 11-Month,2023,2023-09-15T00:00:00,2053-08-15T00:00:00,2023-08-15T00:00:00,2023-09-15T00:00:00,Single-Price,01:00 PM,20000000000,70.900000,49220636500,20000007500,2.460000,4.125000,4.3450,4.230000,4.270000,,,,,96.329971,,96.329971,2023-09-13T13:03:46
91282CHT1,2023-09-15T00:00:00,Note,9-Year 11-Month,2023,2023-09-15T00:00:00,2033-08-15T00:00:00,2023-08-15T00:00:00,2023-09-15T00:00:00,Single-Price,01:00 PM,35000000000,86.570000,88255301500,35000041700,2.520000,3.875000,4.2890,4.180000,4.229000,,,,,96.678677,,96.678677,2023-09-12T13:04:12
912797FC6,2023-09-14T00:00:00,Bill,42-Day,2023,2023-09-14T00:00:00,2023-10-26T00:00:00,,2023-09-14T00:00:00,Single-Price,11:30 AM,60000000000,78.300000,182260307000,60001812000,3.040000,,,,,5.285000,5.180000,5.406000,,99.383417,,99.383417,2023-09-12T11:33:30
91282CHY0,2023-09-15T00:00:00,Note,3-Year,2023,2023-09-15T00:00:00,2026-09-15T00:00:00,2023-09-15T00:00:00,2023-09-15T00:00:00,Single-Price,01:00 PM,44000000000,33.710000,121026908100,44000032600,2.750000,4.625000,4.6600,4.548000,4.597000,,,,,99.903057,,99.903057,2023-09-11T13:04:26
912797FU6,2023-09-14T00:00:00,Bill,13-Week,2023,2023-09-14T00:00:00,2023-12-14T00:00:00,,2023-09-14T00:00:00,Single-Price,11:30 AM,69000000000,99.320000,207422197000,70911825800,2.980000,,,,,5.315000,5.200000,5.477000,,98.656486,,98.656486,2023-09-11T11:34:53
912797GX9,2023-09-14T00:00:00,Bill,26-Week,2023,2023-09-14T00:00:00,2024-03-14T00:00:00,,2023-09-14T00:00:00,Single-Price,11:30 AM,62000000000,47.070000,197141409200,63717405600,3.150000,,,,,5.300000,5.200000,5.537000,,97.320556,,97.320556,2023-09-11T11:33:48
912797HA8,2023-09-12T00:00:00,Bill,4-Week,2023,2023-09-12T00:00:00,2023-10-10T00:00:00,,2023-09-12T00:00:00,Single-Price,11:30 AM,80000000000,23.290000,216497348900,80536573900,2.700000,,,,,5.280000,5.200000,5.390000,,99.589333,,99.589333,2023-09-07T11:34:25
912797HJ9,2023-09-12T00:00:00,Bill,8-Week,2023,2023-09-12T00:00:00,2023-11-07T00:00:00,,2023-09-12T00:00:00,Single-Price,11:30 AM,70000000000,43.910000,195868996500,70469209000,2.790000,,,,,5.290000,5.180000,5.423000,,99.177111,,99.177111,2023-09-07T11:33:20
912797HY6,2023-09-12T00:00:00,Bill,17-Week,2023,2023-09-12T00:00:00,2024-01-09T00:00:00,,2023-09-12T00:00:00,Single-Price,11:30 AM,50000000000,10.460000,149097905700,50334950700,2.980000,,,,,5.335000,5.230000,5.521000,,98.236486,,98.236486,2023-09-06T11:34:32
912797FB8,2023-09-07T00:00:00,Bill,42-Day,2023,2023-09-07T00:00:00,2023-10-19T00:00:00,,2023-09-07T00:00:00,Single-Price,01:00 PM,60000000000,85.090000,182448139000,60001029900,3.040000,,,,,5.285000,5.190000,5.406000,,99.383417,,99.383417,2023-09-05T13:04:32
912797FT9,2023-09-07T00:00:00,Bill,13-Week,2023,2023-09-07T00:00:00,2023-12-07T00:00:00,,2023-09-07T00:00:00,Single-Price,11:30 AM,69000000000,38.790000,205011206100,70866219100,2.940000,,,,,5.315000,5.150000,5.477000,,98.656486,,98.656486,2023-09-05T11:33:41
912797GQ4,2023-09-07T00:00:00,Bill,26-Week,2023,2023-09-07T00:00:00,2024-03-07T00:00:00,,2023-09-07T00:00:00,Single-Price,11:30 AM,62000000000,21.280000,188639181000,63677933000,3.020000,,,,,5.300000,5.150000,5.537000,,97.320556,,97.320556,2023-09-05T11:34:46
912797GL5,2023-09-07T00:00:00,Bill,52-Week,2023,2023-09-07T00:00:00,2024-09-05T00:00:00,,2023-09-07T00:00:00,Single-Price,01:00 PM,42000000000,81.610000,132893990900,43136340400,3.140000,,,,,5.120000,5.000000,5.417000,,94.823111,,94.823111,2023-09-05T13:04:31
912797GV3,2023-09-05T00:00:00,Bill,4-Week,2023,2023-09-05T00:00:00,2023-10-03T00:00:00,,2023-09-05T00:00:00,Single-Price,11:30 AM,80000000000,85.550000,236513783900,80492619900,2.950000,,,,,5.280000,5.200000,5.390000,,99.589333,,99.589333,2023-08-31T11:33:36
912797HD2,2023-09-05T00:00:00,Bill,8-Week,2023,2023-09-05T00:00:00,2023-10-31T00:00:00,,2023-09-05T00:00:00,Single-Price,11:30 AM,70000000000,45.940000,194588610000,70430002400,2.770000,,,,,5.290000,5.190000,5.423000,,99.177111,,99.177111,2023-08-31T11:34:41
912797HX8,2023-09-05T00:00:00,Bill,17-Week,2023,2023-09-05T00:00:00,2024-01-02T00:00:00,,2023-09-05T00:00:00,Single-Price,11:30 AM,50000000000,26.630000,156385794000,50308051500,3.120000,,,,,5.330000,5.220000,5.516000,,98.238139,,98.238139,2023-08-30T11:34:24
912797FA0,2023-08-31T00:00:00,Bill,42-Day,2023,2023-08-31T00:00:00,2023-10-12T00:00:00,,2023-08-31T00:00:00,Single-Price,11:30 AM,60000000000,80.220000,168707676000,60000704200,2.810000,,,,,5.290000,5.190000,5.412000,,99.382833,,99.382833,2023-08-29T11:33:38
91282CHW4,2023-08-31T00:00:00,Note,7-Year,2023,2023-08-31T00:00:00,2030-08-31T00:00:00,2023-08-31T00:00:00,2023-08-31T00:00:00,Single-Price,01:00 PM,36000000000,95.530000,99593723600,39740231100,2.660000,4.125000,4.2120,4.100000,4.155000,,,,,99.477286,,99.477286,2023-08-29T13:04:23
912796ZD4,2023-08-31T00:00:00,Bill,13-Week,2023,2023-08-31T00:00:00,2023-11-30T00:00:00,,2023-08-31T00:00:00,Single-Price,01:00 PM,69000000000,74.490000,214913523300,74262716600,3.040000,,,,,5.340000,5.245000,5.503000,,98.650167,,98.650167,2023-08-28T13:31:35
912797GP6,2023-08-31T00:00:00,Bill,26-Week,2023,2023-08-31T00:00:00,2024-02-29T00:00:00,,2023-08-31T00:00:00,Single-Price,11:30 AM,62000000000,12.180000,201553838700,66728588700,3.170000,,,,,5.350000,5.250000,5.590000,,97.295278,,97.295278,2023-08-28T11:33:28
91282CHV6,2023-08-31T00:00:00,Note,2-Year,2023,2023-08-31T00:00:00,2025-08-31T00:00:00,2023-08-31T00:00:00,2023-08-31T00:00:00,Single-Price,11:30 AM,45000000000,92.380000,137117785800,49675357100,2.940000,5.000000,5.0240,4.900000,4.980000,,,,,99.954869,,99.954869,2023-08-28T11:34:34
91282CHX2,2023-08-31T00:00:00,Note,5-Year,2023,2023-08-31T00:00:00,2028-08-31T00:00:00,2023-08-31T00:00:00,2023-08-31T00:00:00,Single-Price,01:00 PM,46000000000,32.630000,121402759900,50779277000,2.540000,4.375000,4.4000,4.300000,4.330000,,,,,99.888884,,99.888884,2023-08-28T13:31:34
912810TP3,2023-08-31T00:00:00,Bond,29-Year 6-Month,2023,2023-08-31T00:00:00,2053-02-15T00:00:00,2023-08-15T00:00:00,2023-08-31T00:00:00,Single-Price,01:00 PM,8000000000,64.100000,20223717400,8831162400,2.420000,1.500000,1.9700,1.820000,1.875000,,,,,91.890055,,91.890055,2023-08-24T13:04:35
912797GU5,2023-08-29T00:00:00,Bill,4-Week,2023,2023-08-29T00:00:00,2023-09-26T00:00:00,,2023-08-29T00:00:00,Single-Price,11:30 AM,80000000000,25.620000,232073018200,80959021200,2.890000,,,,,5.285000,5.200000,5.395000,,99.588944,,99.588944,2023-08-24T11:33:24
912797HC4,2023-08-29T00:00:00,Bill,8-Week,2023,2023-08-29T00:00:00,2023-10-24T00:00:00,,2023-08-29T00:00:00,Single-Price,11:30 AM,70000000000,12.900000,198260585200,70838740200,2.820000,,,,,5.290000,5.190000,5.423000,,99.177111,,99.177111,2023-08-24T11:34:29
912810TU2,2023-08-31T00:00:00,Bond,20-Year,2023,2023-08-31T00:00:00,2043-08-15T00:00:00,2023-08-15T00:00:00,2023-08-31T00:00:00,Single-Price,01:00 PM,16000000000,43.980000,42590352300,17662322300,2.560000,4.375000,4.4990,4.390000,4.427000,,,,,98.374204,,98.374204,2023-08-23T13:04:25
912797HW0,2023-08-29T00:00:00,Bill,17-Week,2023,2023-08-29T00:00:00,2023-12-26T00:00:00,,2023-08-29T00:00:00,Single-Price,11:30 AM,50000000000,68.710000,151229394400,50599331900,3.010000,,,,,5.315000,5.210000,5.500000,,98.243097,,98.243097,2023-08-23T11:34:09
91282CHS3,2023-08-25T00:00:00,Note,1-Year 11-Month,2023,2023-08-25T00:00:00,2025-07-31T00:00:00,2023-07-31T00:00:00,2023-08-25T00:00:00,Single-Price,11:30 AM,24000000000,58.760000,58174958100,24000038100,2.420000,,,,,,,,,99.922256,,99.922256,2023-08-23T11:34:10
912796YJ2,2023-08-24T00:00:00,Bill,42-Day,2023,2023-08-24T00:00:00,2023-10-05T00:00:00,,2023-08-24T00:00:00,Single-Price,11:30 AM,60000000000,78.810000,196317139000,60001718500,3.270000,,,,,5.280000,5.200000,5.401000,,99.384000,,99.384000,2023-08-22T11:34:29
912797FL6,2023-08-24T00:00:00,Bill,13-Week,2023,2023-08-24T00:00:00,2023-11-24T00:00:00,,2023-08-24T00:00:00,Single-Price,11:30 AM,69000000000,82.100000,209926626700,74657309700,2.960000,,,,,5.300000,5.200000,5.462000,,98.645556,,98.645556,2023-08-21T11:34:16
912796Z28,2023-08-24T00:00:00,Bill,26-Week,2023,2023-08-24T00:00:00,2024-02-22T00:00:00,,2023-08-24T00:00:00,Single-Price,11:30 AM,62000000000,55.990000,187693315000,67083043500,2.950000,,,,,5.295000,5.190000,5.531000,,97.323083,,97.323083,2023-08-21T11:34:15
912797GJ0,2023-08-22T00:00:00,Bill,7-Day,2023,2023-08-22T00:00:00,2023-08-29T00:00:00,,2023-08-22T00:00:00,Single-Price,01:00 PM,25000000,81.820000,133500000,25000200,5.340000,,,,,5.220000,5.100000,5.312000,,99.898500,,99.898500,2024-12-10T14:04:17
912797GT8,2023-08-22T00:00:00,Bill,4-Week,2023,2023-08-22T00:00:00,2023-09-19T00:00:00,,2023-08-22T00:00:00,Single-Price,11:30 AM,80000000000,10.860000,214493090800,80928925400,2.670000,,,,,5.280000,5.190000,5.390000,,99.589333,,99.589333,2023-08-17T11:34:36
912797HB6,2023-08-22T00:00:00,Bill,8-Week,2023,2023-08-22T00:00:00,2023-10-17T00:00:00,,2023-08-22T00:00:00,Single-Price,11:30 AM,70000000000,92.960000,203003902500,70811790500,2.890000,,,,,5.280000,5.180000,5.412000,,99.178667,,99.178667,2023-08-17T11:34:35
912797HV2,2023-08-22T00:00:00,Bill,17-Week,2023,2023-08-22T00:00:00,2023-12-19T00:00:00,,2023-08-22T00:00:00,Single-Price,11:30 AM,50000000000,54.370000,151745695700,50580598600,3.020000,,,,,5.305000,5.200000,5.490000,,98.246403,,98.246403,2023-08-16T11:34:39
912796CS6,2023-08-17T00:00:00,Bill,42-Day,2023,2023-08-17T00:00:00,2023-09-28T00:00:00,,2023-08-17T00:00:00,Single-Price,11:30 AM,60000000000,33.260000,180505583000,60000419200,3.010000,,,,,5.285000,5.190000,5.406000,,99.383417,,99.383417,2023-08-15T11:33:32
912797FK8,2023-08-17T00:00:00,Bill,13-Week,2023,2023-08-17T00:00:00,2023-11-16T00:00:00,,2023-08-17T00:00:00,Single-Price,11:30 AM,69000000000,38.080000,222406951900,76110935900,3.120000,,,,,5.295000,5.190000,5.456000,,98.661542,,98.661542,2023-08-14T11:33:54
912797GN1,2023-08-17T00:00:00,Bill,26-Week,2023,2023-08-17T00:00:00,2024-02-15T00:00:00,,2023-08-17T00:00:00,Single-Price,11:30 AM,62000000000,11.730000,178578854200,68389374200,2.780000,,,,,5.290000,5.190000,5.526000,,97.325611,,97.325611,2023-08-14T11:33:53
912797GS0,2023-08-15T00:00:00,Bill,4-Week,2023,2023-08-15T00:00:00,2023-09-12T00:00:00,,2023-08-15T00:00:00,Single-Price,11:30 AM,75000000000,5.550000,197500982400,75946929900,2.620000,,,,,5.280000,5.140000,5.390000,,99.589333,,99.589333,2023-08-10T11:34:35
912797HA8,2023-08-15T00:00:00,Bill,8-Week,2023,2023-08-15T00:00:00,2023-10-10T00:00:00,,2023-08-15T00:00:00,Single-Price,11:30 AM,65000000000,39.930000,193343643400,65820738700,2.960000,,,,,5.280000,5.180000,5.412000,,99.178667,,99.178667,2023-08-10T11:34:34
912810TT5,2023-08-15T00:00:00,Bond,30-Year,2023,2023-08-15T00:00:00,2053-08-15T00:00:00,2023-08-15T00:00:00,2023-08-15T00:00:00,Single-Price,01:00 PM,23000000000,10.050000,64210053900,31604606400,2.420000,4.125000,4.1890,4.050000,4.115000,,,,,98.912672,,98.912672,2023-08-10T13:04:17
912797HU4,2023-08-15T00:00:00,Bill,17-Week,2023,2023-08-15T00:00:00,2023-12-12T00:00:00,,2023-08-15T00:00:00,Single-Price,11:30 AM,48000000000,1.670000,153835351400,48606975600,3.190000,,,,,5.310000,5.200000,5.495000,,98.244750,,98.244750,2023-08-09T11:34:40
91282CHT1,2023-08-15T00:00:00,Note,10-Year,2023,2023-08-15T00:00:00,2033-08-15T00:00:00,2023-08-15T00:00:00,2023-08-15T00:00:00,Single-Price,01:00 PM,38000000000,9.470000,111381199800,52216310300,2.560000,3.875000,3.9990,3.880000,3.922000,,,,,98.986162,,98.986162,2023-08-09T13:04:35
91282CHU8,2023-08-15T00:00:00,Note,3-Year,2023,2023-08-15T00:00:00,2026-08-15T00:00:00,2023-08-15T00:00:00,2023-08-15T00:00:00,Single-Price,01:00 PM,42000000000,95.890000,137539296800,57712800900,2.900000,4.375000,4.3980,4.200000,4.355000,,,,,99.936014,,99.936014,2023-08-08T13:04:29
912796CR8,2023-08-10T00:00:00,Bill,42-Day,2023,2023-08-10T00:00:00,2023-09-21T00:00:00,,2023-08-10T00:00:00,Single-Price,11:30 AM,55000000000,84.630000,162484027000,55000647000,2.950000,,,,,5.275000,5.150000,5.396000,,99.384583,,99.384583,2023-08-08T11:34:42
912797GK7,2023-08-10T00:00:00,Bill,52-Week,2023,2023-08-10T00:00:00,2024-08-08T00:00:00,,2023-08-10T00:00:00,Single-Price,11:30 AM,40000000000,11.810000,122476974400,43806079400,2.970000,,,,,5.060000,4.900000,5.351000,,94.883778,,94.883778,2023-08-08T11:34:41
912797FJ1,2023-08-10T00:00:00,Bill,13-Week,2023,2023-08-10T00:00:00,2023-11-09T00:00:00,,2023-08-10T00:00:00,Single-Price,11:30 AM,67000000000,11.890000,196163946900,73375288300,2.830000,,,,,5.290000,5.100000,5.451000,,98.662806,,98.662806,2023-08-07T11:34:26
912797GM3,2023-08-10T00:00:00,Bill,26-Week,2023,2023-08-10T00:00:00,2024-02-08T00:00:00,,2023-08-10T00:00:00,Single-Price,11:30 AM,60000000000,46.000000,181208997200,65708997200,2.920000,,,,,5.265000,5.180000,5.499000,,97.338250,,97.338250,2023-08-07T11:34:25
912797GR2,2023-08-08T00:00:00,Bill,4-Week,2023,2023-08-08T00:00:00,2023-09-05T00:00:00,,2023-08-08T00:00:00,Single-Price,11:30 AM,70000000000,38.620000,197089334400,70899634400,2.800000,,,,,5.275000,5.050000,5.385000,,99.589722,,99.589722,2023-08-03T11:34:33
912797GV3,2023-08-08T00:00:00,Bill,8-Week,2023,2023-08-08T00:00:00,2023-10-03T00:00:00,,2023-08-08T00:00:00,Single-Price,11:30 AM,60000000000,57.290000,167081748000,60772036300,2.770000,,,,,5.285000,5.100000,5.418000,,99.177889,,99.177889,2023-08-03T11:34:32
912797HN0,2023-08-08T00:00:00,Bill,17-Week,2023,2023-08-08T00:00:00,2023-12-05T00:00:00,,2023-08-08T00:00:00,Single-Price,11:30 AM,46000000000,44.410000,148133184100,46591893200,3.210000,,,,,5.300000,5.150000,5.484000,,98.248056,,98.248056,2023-08-02T11:34:35
912796CQ0,2023-08-03T00:00:00,Bill,42-Day,2023,2023-08-03T00:00:00,2023-09-14T00:00:00,,2023-08-03T00:00:00,Single-Price,11:30 AM,50000000000,15.590000,161951144000,50001270900,3.240000,,,,,5.280000,5.100000,5.401000,,99.384000,,99.384000,2023-08-01T11:41:35
912796YT0,2023-08-03T00:00:00,Bill,13-Week,2023,2023-08-03T00:00:00,2023-11-02T00:00:00,,2023-08-03T00:00:00,Single-Price,11:30 AM,65000000000,36.330000,198513945100,73060795200,2.930000,,,,,5.280000,5.100000,5.441000,,98.665333,,98.665333,2023-07-31T11:34:47
912797GE1,2023-08-03T00:00:00,Bill,26-Week,2023,2023-08-03T00:00:00,2024-02-01T00:00:00,,2023-08-03T00:00:00,Single-Price,11:30 AM,58000000000,94.270000,178091149100,65191191600,2.950000,,,,,5.270000,5.170000,5.504000,,97.335722,,97.335722,2023-07-31T11:34:46
912797GJ0,2023-08-01T00:00:00,Bill,4-Week,2023,2023-08-01T00:00:00,2023-08-29T00:00:00,,2023-08-01T00:00:00,Single-Price,11:30 AM,70000000000,59.130000,223785086800,70891053800,3.180000,,,,,5.275000,5.150000,5.385000,,99.589722,,99.589722,2023-07-27T11:34:24
912797GU5,2023-08-01T00:00:00,Bill,8-Week,2023,2023-08-01T00:00:00,2023-09-26T00:00:00,,2023-08-01T00:00:00,Single-Price,11:30 AM,60000000000,80.830000,172284253500,60763915500,2.860000,,,,,5.285000,5.100000,5.418000,,99.177889,,99.177889,2023-07-27T11:34:25
91282CHR5,2023-07-31T00:00:00,Note,7-Year,2023,2023-07-31T00:00:00,2030-07-31T00:00:00,2023-07-31T00:00:00,2023-07-31T00:00:00,Single-Price,01:00 PM,35000000000,86.540000,86765302700,35000002700,2.480000,4.000000,4.0870,3.920000,4.020000,,,,,99.474987,,99.474987,2023-07-27T13:04:47
912797HM2,2023-08-01T00:00:00,Bill,17-Week,2023,2023-08-01T00:00:00,2023-11-28T00:00:00,,2023-08-01T00:00:00,Single-Price,11:30 AM,46000000000,98.970000,138335563400,46585768400,2.990000,,,,,5.300000,5.200000,5.484000,,98.248056,,98.248056,2023-07-26T11:34:13
91282CHS3,2023-07-31T00:00:00,Note,2-Year,2023,2023-07-31T00:00:00,2025-07-31T00:00:00,2023-07-31T00:00:00,2023-07-31T00:00:00,Single-Price,11:30 AM,24000000000,96.180000,61889013600,24000083600,2.580000,,,,,,,,,100.000000,,100.000000,2023-07-26T11:35:45
91282CHQ7,2023-07-31T00:00:00,Note,5-Year,2023,2023-07-31T00:00:00,2028-07-31T00:00:00,2023-07-31T00:00:00,2023-07-31T00:00:00,Single-Price,01:00 PM,43000000000,81.950000,111896244100,43000047900,2.600000,4.125000,4.1700,4.060000,4.100000,,,,,99.798788,,99.798788,2023-07-25T13:04:14
912796YH6,2023-07-27T00:00:00,Bill,42-Day,2023,2023-07-27T00:00:00,2023-09-07T00:00:00,,2023-07-27T00:00:00,Single-Price,11:30 AM,50000000000,37.950000,176727325000,50000965000,3.530000,,,,,5.275000,5.100000,5.396000,,99.384583,,99.384583,2023-07-25T11:34:05
91282CHN4,2023-07-31T00:00:00,Note,2-Year,2023,2023-07-31T00:00:00,2025-07-31T00:00:00,2023-07-31T00:00:00,2023-07-31T00:00:00,Single-Price,01:00 PM,42000000000,54.240000,116839219600,42000109600,2.780000,4.750000,4.8230,4.700000,4.760000,,,,,99.862395,,99.862395,2023-07-24T13:03:54
912797FC6,2023-07-27T00:00:00,Bill,13-Week,2023,2023-07-27T00:00:00,2023-10-26T00:00:00,,2023-07-27T00:00:00,Single-Price,11:30 AM,65000000000,88.550000,194958808600,70005471100,2.920000,,,,,5.270000,5.100000,5.430000,,98.667861,,98.667861,2023-07-24T11:36:24
912796ZY8,2023-07-27T00:00:00,Bill,26-Week,2023,2023-07-27T00:00:00,2024-01-25T00:00:00,,2023-07-27T00:00:00,Single-Price,11:30 AM,58000000000,75.800000,172327904700,62466164700,2.890000,,,,,5.270000,5.100000,5.504000,,97.335722,,97.335722,2023-07-24T11:36:23
91282CHP9,2023-07-31T00:00:00,Note,10-Year,2023,2023-07-31T00:00:00,2033-07-15T00:00:00,2023-07-15T00:00:00,2023-07-31T00:00:00,Single-Price,01:00 PM,17000000000,7.760000,42752981800,17000032200,2.510000,1.375000,1.4950,1.400000,1.440000,,,,,99.021857,,99.021857,2023-07-20T13:04:01
912797GH4,2023-07-25T00:00:00,Bill,4-Week,2023,2023-07-25T00:00:00,2023-08-22T00:00:00,,2023-07-25T00:00:00,Single-Price,11:30 AM,70000000000,70.820000,186824528100,70778628100,2.660000,,,,,5.255000,5.150000,5.365000,,99.591278,,99.591278,2023-07-20T11:34:19
912797GT8,2023-07-25T00:00:00,Bill,8-Week,2023,2023-07-25T00:00:00,2023-09-19T00:00:00,,2023-07-25T00:00:00,Single-Price,11:30 AM,60000000000,80.590000,179960684200,60668062500,2.990000,,,,,5.255000,5.150000,5.387000,,99.182556,,99.182556,2023-07-20T11:34:20
912810TS7,2023-07-31T00:00:00,Bond,19-Year 10-Month,2023,2023-07-31T00:00:00,2043-05-15T00:00:00,2023-05-15T00:00:00,2023-07-31T00:00:00,Single-Price,01:00 PM,12000000000,5.380000,32198742400,12000005400,2.680000,3.875000,4.0360,3.920000,3.965000,,,,,97.810388,,97.810388,2023-07-19T13:04:18
912797HL4,2023-07-25T00:00:00,Bill,17-Week,2023,2023-07-25T00:00:00,2023-11-21T00:00:00,,2023-07-25T00:00:00,Single-Price,11:30 AM,46000000000,65.620000,151693941300,46512868700,3.290000,,,,,5.270000,5.150000,5.453000,,98.257972,,98.257972,2023-07-19T11:34:16
912796Z51,2023-07-20T00:00:00,Bill,42-Day,2023,2023-07-20T00:00:00,2023-08-31T00:00:00,,2023-07-20T00:00:00,Single-Price,11:30 AM,50000000000,49.950000,159468128000,50001821500,3.190000,,,,,5.240000,5.110000,5.360000,,99.388667,,99.388667,2023-07-19T11:34:17
912797FB8,2023-07-20T00:00:00,Bill,13-Week,2023,2023-07-20T00:00:00,2023-10-19T00:00:00,,2023-07-20T00:00:00,Single-Price,11:30 AM,65000000000,73.970000,207309978400,70174561800,3.110000,,,,,5.250000,5.100000,5.409000,,98.672917,,98.672917,2023-07-17T11:34:01
912797GD3,2023-07-20T00:00:00,Bill,26-Week,2023,2023-07-20T00:00:00,2024-01-18T00:00:00,,2023-07-20T00:00:00,Single-Price,11:30 AM,58000000000,66.200000,181671291100,62616891100,3.050000,,,,,5.250000,5.100000,5.483000,,97.345833,,97.345833,2023-07-17T11:34:02
912797GG6,2023-07-18T00:00:00,Bill,4-Week,2023,2023-07-18T00:00:00,2023-08-15T00:00:00,,2023-07-18T00:00:00,Single-Price,11:30 AM,70000000000,13.700000,196065455200,70833331200,2.790000,,,,,5.210000,5.010000,5.318000,,99.594778,,99.594778,2023-07-13T11:34:22
912797GS0,2023-07-18T00:00:00,Bill,8-Week,2023,2023-07-18T00:00:00,2023-09-12T00:00:00,,2023-07-18T00:00:00,Single-Price,11:30 AM,60000000000,59.590000,172827711500,60714401500,2.870000,,,,,5.230000,5.030000,5.361000,,99.186444,,99.186444,2023-07-13T11:34:21
912810TR9,2023-07-17T00:00:00,Bond,29-Year 10-Month,2023,2023-07-17T00:00:00,2053-05-15T00:00:00,2023-05-15T00:00:00,2023-07-15T00:00:00,Single-Price,01:00 PM,18000000000,5.240000,43784382300,18000002300,2.430000,3.625000,3.9100,3.780000,3.830000,,,,,94.999360,,94.999360,2023-07-13T13:04:21
912797HK6,2023-07-18T00:00:00,Bill,17-Week,2023,2023-07-18T00:00:00,2023-11-14T00:00:00,,2023-07-18T00:00:00,Single-Price,11:30 AM,46000000000,96.950000,144429137500,46547449500,3.130000,,,,,5.260000,5.050000,5.442000,,98.261278,,98.261278,2023-07-12T11:34:35
